2.400000000000000E+009,1.615273952484131E-001,5.851021409034729E-002,2.717258175835013E-004,1.027953810989857E-003,
2.400166666666667E+009,1.614829152822495E-001,5.686619132757187E-002,3.200933279003948E-004,1.013318309560418E-003,
2.400333333333334E+009,1.614101529121399E-001,5.509251356124878E-002,3.789934562519193E-004,1.028532977215946E-003,
2.400500000000000E+009,1.614595800638199E-001,5.325848236680031E-002,2.745955134741962E-004,1.188396010547876E-003,
2.400666666666667E+009,1.615746170282364E-001,5.152736231684685E-002,3.836821124423295E-004,1.167712034657598E-003,
2.400833333333334E+009,1.618109345436096E-001,4.979494586586952E-002,6.560522015206516E-004,1.274354872293770E-003,
2.401000000000000E+009,1.616254448890686E-001,4.781761392951012E-002,6.786350277252495E-004,1.233503222465515E-003,
2.401166666666667E+009,1.618863344192505E-001,4.591460898518562E-002,7.719756686128676E-004,1.263854443095624E-003,
2.401333333333334E+009,1.620706766843796E-001,4.384440183639526E-002,8.646828937344253E-004,1.237542135640979E-003,
2.401500000000000E+009,1.623802781105042E-001,4.190982133150101E-002,9.243093663826585E-004,1.215124735608697E-003,
2.401666666666667E+009,1.625671386718750E-001,4.002646729350090E-002,1.081597292795777E-003,1.296374131925404E-003,
2.401833333333334E+009,1.629168242216110E-001,3.819044679403305E-002,1.011359621770680E-003,1.366651849821210E-003,
2.402000000000000E+009,1.632735878229141E-001,3.641989827156067E-002,1.151024829596281E-003,1.214286778122187E-003,
2.402166666666667E+009,1.635561287403107E-001,3.432020545005798E-002,1.168515300378203E-003,1.232654205523431E-003,
2.402333333333334E+009,1.639396846294403E-001,3.259894251823425E-002,1.365723786875606E-003,1.181476633064449E-003,
2.402500000000000E+009,1.646634191274643E-001,3.091072849929333E-002,1.381884096190333E-003,1.211468013934791E-003,
2.402666666666667E+009,1.653001010417938E-001,2.915476076304913E-002,1.498926198109984E-003,1.240099896676838E-003,
2.402833333333334E+009,1.657284349203110E-001,2.766563184559345E-002,1.528961351141334E-003,9.632686851546168E-004,
