2.400000000000000E+009,1.579338014125824E-001,6.244194135069847E-002,-1.712019002297893E-004,-1.032150932587683E-003,
2.400166666666667E+009,1.577716022729874E-001,6.087132915854454E-002,8.264103962574154E-005,-9.287812863476574E-004,
2.400333333333334E+009,1.578192114830017E-001,5.887464061379433E-002,4.297610939829610E-005,-1.169797033071518E-003,
2.400500000000000E+009,1.579320132732391E-001,5.691522732377052E-002,-4.589102172758430E-005,-9.392998763360083E-004,
2.400666666666667E+009,1.577806621789932E-001,5.510973557829857E-002,-6.602075882256031E-005,-1.004711724817753E-003,
2.400833333333334E+009,1.579450070858002E-001,5.315819382667542E-002,3.874021422234364E-005,-1.094180392101407E-003,
2.401000000000000E+009,1.578067839145660E-001,5.097955837845802E-002,5.098512701806612E-005,-1.068620244041085E-003,
2.401166666666667E+009,1.582500189542770E-001,4.903279244899750E-002,1.047184850904159E-004,-9.996560402214527E-004,
2.401333333333334E+009,1.584585011005402E-001,4.678739234805107E-002,1.601724361535162E-004,-1.175136654637754E-003,
2.401500000000000E+009,1.588110625743866E-001,4.468742012977600E-002,1.859414078353439E-005,-1.043821917846799E-003,
2.401666666666667E+009,1.592984795570374E-001,4.298789799213409E-002,5.300950215314515E-005,-1.126815564930439E-003,
2.401833333333334E+009,1.596487611532211E-001,4.072757065296173E-002,1.330858212895691E-004,-1.222970662638545E-003,
2.402000000000000E+009,1.600285619497299E-001,3.881680220365524E-002,7.874803122831509E-005,-1.150530879385769E-003,
2.402166666666667E+009,1.604427993297577E-001,3.669349476695061E-002,1.779619051376358E-004,-1.198797835968435E-003,
2.402333333333334E+009,1.610940396785736E-001,3.498502075672150E-002,2.055672084679827E-004,-1.162358210422099E-003,
2.402500000000000E+009,1.620006710290909E-001,3.312950953841209E-002,2.340469654882327E-004,-1.239122822880745E-003,
2.402666666666667E+009,1.624771207571030E-001,3.137445449829102E-002,2.070076880045235E-004,-1.214931369759142E-003,
2.402833333333334E+009,1.634027808904648E-001,2.964922972023487E-002,2.509881160221994E-004,-1.251656678505242E-003,
2.403000000000000E+009,1.640292406082153E-001,2.822821773588657E-002,1.839334145188332E-004,-1.423191162757576E-003,
2.403166666666667E+009,1.648640036582947E-001,2.663271501660347E-002,1.669135526753962E-004,-1.288969651795924E-003,
2.403333333333334E+009,1.659130156040192E-001,2.517314627766609E-002,2.429494634270668E-004,-1.435630721971393E-003,
2.403500000000000E+009,1.666965037584305E-001,2.359223924577236E-002,3.543625643942505E-004,-1.419892883859575E-003,
2.403666666666667E+009,1.676578968763351E-001,2.219651080667973E-002,1.383598864777014E-004,-1.526418025605381E-003,
2.403833333333334E+009,1.685796827077866E-001,2.098395116627216E-002,1.879127812571824E-004,-1.516904565505683E-003,
2.404000000000000E+009,1.695938855409622E-001,1.987694390118122E-002,3.390937054064125E-004,-1.737129176035523E-003,
2.404166666666667E+009,1.707704812288284E-001,1.866704970598221E-002,3.157503961119801E-004,-1.924830954521895E-003,
2.404333333333334E+009,1.715325117111206E-001,1.778951101005077E-002,1.189886970678344E-004,-1.713641686365008E-003,
2.404500000000000E+009,1.724049448966980E-001,1.680582575500011E-002,8.122851431835443E-005,-1.923343981616199E-003,
2.404666666666667E+009,1.733569204807282E-001,1.604338176548481E-002,2.297681785421446E-004,-1.906144199892879E-003,
2.404833333333334E+009,1.742462664842606E-001,1.524926442652941E-002,-1.336984132649377E-005,-2.004066947847605E-003,
2.405000000000000E+009,1.752782911062241E-001,1.438841130584478E-002,1.888567385321949E-005,-2.100401790812612E-003,
2.405166666666667E+009,1.758008748292923E-001,1.392979267984629E-002,2.793343810481019E-005,-2.453050576150417E-003,
2.405333333333334E+009,1.767237335443497E-001,1.328168530017138E-002,3.742334229173139E-005,-2.434442751109600E-003,
2.405500000000000E+009,1.775337904691696E-001,1.282657403498888E-002,-2.284510410390794E-004,-2.522366587072611E-003,
2.405666666666667E+009,1.781207323074341E-001,1.237642858177424E-002,-3.680205263663083E-004,-2.609059214591980E-003,
2.405833333333334E+009,1.784922033548355E-001,1.199257373809815E-002,-4.600966058205813E-004,-2.692087786272168E-003,
2.406000000000000E+009,1.791586428880692E-001,1.151059102267027E-002,-6.968195084482431E-004,-2.811909653246403E-003,
2.406166666666667E+009,1.794756352901459E-001,1.134487334638834E-002,-8.976203971542418E-004,-2.755003981292248E-003,
2.406333333333334E+009,1.800913661718369E-001,1.088341139256954E-002,-8.437696378678083E-004,-2.749164588749409E-003,
2.406500000000000E+009,1.802376061677933E-001,1.066809985786676E-002,-1.139891566708684E-003,-2.772783394902945E-003,
2.406666666666667E+009,1.802536398172379E-001,1.047437172383070E-002,-1.326968776993454E-003,-2.878264756873250E-003,
2.406833333333334E+009,1.805145889520645E-001,1.012114156037569E-002,-1.320310751907527E-003,-2.870838623493910E-003,
2.407000000000000E+009,1.806676089763641E-001,9.622308425605297E-003,-1.546066720038652E-003,-2.785633550956845E-003,
2.407166666666667E+009,1.806727498769760E-001,9.396416135132313E-003,-1.784233725629747E-003,-2.759914379566908E-003,
2.407333333333334E+009,1.805639863014221E-001,8.896324783563614E-003,-1.859095995314419E-003,-2.778065158054233E-003,
2.407500000000000E+009,1.803029030561447E-001,8.544311858713627E-003,-2.097281161695719E-003,-2.665563486516476E-003,
2.407666666666667E+009,1.801037788391113E-001,8.110226131975651E-003,-2.139742253348231E-003,-2.595228375867009E-003,
2.407833333333334E+009,1.796419471502304E-001,7.482001092284918E-003,-2.242538612335920E-003,-2.473207889124751E-003,
