2.400000000000000E+009,1.630921959877014E-001,5.152543634176254E-002,5.068717524409294E-003,4.271375015377998E-003,
2.400166666666667E+009,1.630781441926956E-001,5.020184069871903E-002,5.167488008737564E-003,4.160528536885977E-003,
2.400333333333334E+009,1.630753874778748E-001,4.817887395620346E-002,5.405775737017393E-003,3.984711132943630E-003,
2.400500000000000E+009,1.630288511514664E-001,4.648990929126740E-002,5.401452071964741E-003,4.042751621454954E-003,
2.400666666666667E+009,1.628724336624146E-001,4.460823908448219E-002,5.746257025748491E-003,3.952980041503906E-003,
2.400833333333334E+009,1.629598736763001E-001,4.282772913575172E-002,5.854745395481587E-003,3.688862314447761E-003,
2.401000000000000E+009,1.630230844020844E-001,4.068479686975479E-002,5.950834136456251E-003,3.610909683629870E-003,
2.401166666666667E+009,1.632214784622192E-001,3.875781595706940E-002,6.106760352849960E-003,3.284874372184277E-003,
2.401333333333334E+009,1.632890850305557E-001,3.687692433595657E-002,6.446010898798704E-003,3.223835490643978E-003,
2.401500000000000E+009,1.634349673986435E-001,3.497861325740814E-002,6.385364104062319E-003,2.956812502816320E-003,
2.401666666666667E+009,1.636942774057388E-001,3.292625024914742E-002,6.798505783081055E-003,2.812671940773726E-003,
2.401833333333334E+009,1.639731526374817E-001,3.110374882817268E-002,6.820751354098320E-003,2.743674907833338E-003,
2.402000000000000E+009,1.640449762344360E-001,2.912737987935543E-002,7.029992062598467E-003,2.417058451101184E-003,
2.402166666666667E+009,1.645392179489136E-001,2.711990289390087E-002,7.164217531681061E-003,2.154827816411853E-003,
2.402333333333334E+009,1.648810058832169E-001,2.547738514840603E-002,7.320985663682222E-003,1.856101676821709E-003,
2.402500000000000E+009,1.655817925930023E-001,2.368021570146084E-002,7.619692943990231E-003,1.570275519043207E-003,
2.402666666666667E+009,1.661133617162705E-001,2.191509865224361E-002,7.649694569408894E-003,1.299796858802438E-003,
2.402833333333334E+009,1.664926707744598E-001,2.022617310285568E-002,7.639616727828980E-003,9.167302050627768E-004,
2.403000000000000E+009,1.671110689640045E-001,1.851969212293625E-002,7.871998474001885E-003,6.159248296171427E-004,
2.403166666666667E+009,1.679171323776245E-001,1.690782234072685E-002,8.108451962471008E-003,4.280646098777652E-004,
2.403333333333334E+009,1.686088442802429E-001,1.559894904494286E-002,8.063913322985172E-003,-1.503934181528166E-004,
2.403500000000000E+009,1.692152321338654E-001,1.425435021519661E-002,8.025236427783966E-003,-3.657607303466648E-004,
2.403666666666667E+009,1.699886471033096E-001,1.265409868210554E-002,8.244216442108154E-003,-8.767375838942826E-004,
2.403833333333334E+009,1.707276105880737E-001,1.156667806208134E-002,8.083334192633629E-003,-1.159474486485124E-003,
2.404000000000000E+009,1.714861094951630E-001,1.031740289181471E-002,8.026663213968277E-003,-1.564823323860765E-003,
2.404166666666667E+009,1.723551899194717E-001,8.997475728392601E-003,7.846016436815262E-003,-1.989754848182201E-003,
2.404333333333334E+009,1.729021370410919E-001,8.077082224190235E-003,7.868945598602295E-003,-2.408013911917806E-003,
2.404500000000000E+009,1.736349016427994E-001,6.903208326548338E-003,7.761803921312094E-003,-2.744911005720496E-003,
2.404666666666667E+009,1.742837578058243E-001,6.026744842529297E-003,7.663771975785494E-003,-3.151989309117198E-003,
2.404833333333334E+009,1.749764680862427E-001,5.163450725376606E-003,7.269558496773243E-003,-3.578937146812677E-003,
2.405000000000000E+009,1.757654994726181E-001,4.537305794656277E-003,7.140296511352062E-003,-3.646216820925474E-003,
2.405166666666667E+009,1.764075011014938E-001,3.802194958552718E-003,6.759324576705694E-003,-4.024573601782322E-003,
2.405333333333334E+009,1.770968288183212E-001,3.072334919124842E-003,6.585371214896441E-003,-4.410568624734879E-003,
2.405500000000000E+009,1.776710897684097E-001,2.606330206617713E-003,6.367251276969910E-003,-4.575715865939856E-003,
2.405666666666667E+009,1.782118231058121E-001,2.100683981552720E-003,6.148072425276041E-003,-4.877971950918436E-003,
2.405833333333334E+009,1.785225272178650E-001,1.744928304105997E-003,5.796662066131830E-003,-5.085170734673739E-003,
2.406000000000000E+009,1.790949553251267E-001,1.194447861053050E-003,5.366032943129540E-003,-5.210972391068935E-003,
2.406166666666667E+009,1.793461740016937E-001,9.395859087817371E-004,5.332428961992264E-003,-5.483732558786869E-003,
2.406333333333334E+009,1.798450648784638E-001,5.936417728662491E-004,4.909955430775881E-003,-5.692480131983757E-003,
2.406500000000000E+009,1.800326555967331E-001,9.386244346387684E-005,4.597717896103859E-003,-5.676568485796452E-003,
2.406666666666667E+009,1.799674630165100E-001,-9.263525134883821E-005,4.427006468176842E-003,-5.922826938331127E-003,
2.406833333333334E+009,1.801461428403854E-001,-5.157606210559607E-004,4.042126238346100E-003,-5.905560683459044E-003,
